"ID","Sex","Grid","Year","julian","trial_id","Obs","docil","handlevent_year","Study","front","attack_rate","back","ln_attack_latency","ln_approach_latency","hole_rate","jump_rate","chew","still","hang","groom","walk","fecal","trial_life","trial_year"
2332,"F","AG","2010",236,NA,"EAR",21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1492,"M","AG","2005",165,NA,"CLS",21,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1492,"M","AG","2005",173,NA,"CLS",20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1492,"M","AG","2005",227,NA,"CLS",17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2333,"F","AG","2005",170,NA,"CLS",27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2333,"F","AG","2005",228,NA,"CLS",23,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2333,"F","AG","2008",212,NA,"JD",5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2333,"F","AG","2008",242,NA,"JD",25,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2334,"F","AG","2005",164,NA,"CLS",26,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2334,"F","AG","2005",186,NA,"CLS",18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2334,"F","AG","2005",229,NA,"CLS",30,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2335,"M","AG","2005",183,NA,"ADI",23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2335,NA,"AG","2005",183,"47831.44998.2005.183",NA,NA,NA,"AKB",NA,NA,NA,NA,NA,-0.859427609427611,-3.41114478114478,0.61333333333333,46.2803703703704,-17.962835016835,0.962895622895619,-10.4443434343434,5,1,1
2335,"M","AG","2005",240,NA,"ADI",18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2335,NA,"AG","2005",240,"47831.44998.2005.240",NA,NA,NA,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308053947614373,0.682231007478127,-0.999427609427611,-3.67114478114478,-3.00666666666667,58.5603703703704,-17.262835016835,-0.59710437710438,-13.6343434343434,11,2,2
1494,"M","SU","2005",154,"47832.47833.2005.154","ADI",23,7,"AKB",-5.63641891891891,0.0845945945945954,-33.3702027027027,-0.44258461032046,-0.529868592675475,-0.329427609427611,2.05885521885522,-3.00666666666667,-31.4396296296296,39.217164983165,-1.89710437710438,7.38565656565656,40,1,1
1494,"M","SU","2005",170,NA,"KTF",30,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1494,"M","SU","2005",201,"47832.47833.2005.201","ADI",25,10,"AKB",-19.9864189189189,-0.515405405405405,38.3397972972973,0.308053947614373,-0.103488568838486,-0.859427609427611,-2.74114478114478,-3.00666666666667,2.67037037037039,-0.802835016835017,0.51289562289562,-3.53434343434344,7,2,2
2336,"F","AG","2005",141,"47841.47842.2005.141",NA,NA,NA,"AKB",4.70358108108109,1.4845945945946,-42.5502027027027,0.0493894192951862,0.282012561439641,-0.489427609427611,-1.86114478114478,46.2533333333333,-24.8596296296296,-10.486835016835,-2.47710437710438,-5.30234343434344,13,1,1
2336,"F","AG","2005",165,NA,"CLS",28,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2336,"F","AG","2005",176,NA,"CLS",25,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2336,"F","AG","2005",185,NA,"CLS",26,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2336,"F","AG","2005",204,"47841.47842.2005.204","ADI",17,19,"AKB",4.16358108108109,-0.515405405405405,18.9597972972973,0.308965009745596,-0.327545226016105,1.41057239057239,-2.21114478114478,8.27333333333333,-9.31962962962961,-5.73083501683502,-1.78710437710438,2.30965656565656,8,2,2
2336,"F","AG","2005",224,NA,"CLS",22,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,"M","AG","2005",173,"47843.47844.2005.173","ADI",14,8,"AKB",-20.4764189189189,-0.515405405405405,25.3397972972973,0.308053947614373,0.130675380859935,-0.859427609427611,-1.41114478114478,-3.00666666666667,-23.4896296296296,43.297164983165,-0.97710437710438,-6.64434343434344,0,1,1
1495,"M","AG","2005",185,NA,"CLS",23,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,"M","AG","2005",215,NA,"CLS",28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,"M","AG","2005",229,"47843.47844.2005.229","ADI",17,12,"AKB",63.0135810810811,-0.315405405405405,-44.0402027027027,-0.44758645233524,-0.0971049852323069,-0.729427609427611,3.92885521885522,-3.00666666666667,-26.7396296296296,2.01716498316498,-2.36710437710438,5.14565656565656,8,2,2
2337,"F","AG","2005",136,"47845.47846.2005.136",NA,NA,NA,"AKB",-4.12641891891891,0.324594594594595,-40.8502027027027,0.0810109808743555,-0.831133787089804,-0.329427609427611,-2.34114478114478,9.69333333333333,-10.7196296296296,-7.08883501683502,-1.08710437710438,-3.62034343434344,0,1,1
2337,"F","AG","2005",165,NA,"QF",30,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2337,"F","AG","2005",204,"47845.47846.2005.204","ADI",10,22,"AKB",-15.3464189189189,-0.515405405405405,48.2797972972973,0.308488025093692,0.579456109569476,1.80057239057239,-1.81114478114478,-3.00666666666667,6.99037037037039,-13.466835016835,-0.56710437710438,-4.01234343434344,10,2,2
1496,"M","AG","2005",209,NA,"QF",30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1498,"M","AG","2005",162,"47855.47921.2005.162","ADI",20,4,"AKB",44.9535810810811,2.8845945945946,-23.2102027027027,-1.11868755084383,-0.790726042755436,-0.329427609427611,-1.01114478114478,-3.00666666666667,31.5303703703704,-8.96283501683502,-3.38710437710438,-3.77434343434344,6,1,1
2338,"F","AG","2005",173,NA,"CLS",19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2338,"F","AG","2005",240,NA,"CLS",14,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2339,"F","AG","2005",175,"47860.47861.2005.175","ADI",13,11,"AKB",36.9435810810811,1.2845945945946,-40.3002027027027,-0.249309526603395,0.132367539314881,-0.719427609427611,-1.28114478114478,-3.00666666666667,-30.1196296296296,39.039164983165,-1.12710437710438,-0.804343434343438,6,1,1
2339,"F","AG","2005",232,"47860.47861.2005.232","ADI",11,14,"AKB",-20.4764189189189,-0.515405405405405,2.19979729729729,0.308444636864283,0.348456590381999,-1.13942760942761,-2.61114478114478,-3.00666666666667,32.6003703703704,-16.268835016835,-2.45710437710438,-7.29034343434344,0,2,2
1501,"M","AG","2005",183,"47869.47867.2005.183","ADI",15,8,"AKB",-20.4764189189189,-0.515405405405405,-44.0402027027027,0.308053947614373,0.682231007478127,-1.25942760942761,-2.74114478114478,-3.00666666666667,46.6803703703704,-15.392835016835,-3.38710437710438,-9.03434343434344,0,1,1
1501,"M","AG","2005",229,"47869.47867.2005.229","ADI",30,10,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308053947614373,0.682231007478127,-0.999427609427611,-2.87114478114478,-3.00666666666667,45.6903703703704,-16.232835016835,-3.38710437710438,-9.24434343434344,0,2,2
2340,"F","AG","2005",168,NA,"CLS",26,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2340,"F","AG","2005",182,"47871.47870.2005.182","ADI",14,9,"AKB",-20.4764189189189,-0.515405405405405,-44.0402027027027,0.308675990680657,0.682850985430529,0.210572390572389,-1.54114478114478,-0.0166666666666699,6.18037037037039,-3.71483501683502,-1.50710437710438,-0.394343434343438,15,1,1
1502,"M","AG","2005",178,"47873.47874.2005.178","ADI",8,9,"AKB",55.5835810810811,-0.315405405405405,-27.3402027027027,-0.354154125830216,-0.196452416042028,-0.059427609427611,-0.611144781144782,3.17333333333333,-1.85962962962961,0.277164983164982,-1.66710437710438,-0.324343434343438,22,1,1
1502,"M","AG","2005",227,"47873.47874.2005.227","ADI",4,11,"AKB",46.2235810810811,-0.515405405405405,-32.7602027027027,0.308053947614373,-0.253510061156536,-0.459427609427611,-3.14114478114478,-2.30666666666667,14.5803703703704,-15.942835016835,-1.18710437710438,-4.31434343434344,8,2,2
1504,"M","SU","2005",166,"47876.47877.2005.166","ADI",16,7,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308053947614373,0.682231007478127,-0.729427609427611,-0.071144781144782,-3.00666666666667,-16.7396296296296,9.26716498316498,-2.02710437710438,3.12565656565656,12,1,1
1504,"M","SU","2005",207,NA,"KTF",28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1504,"M","SU","2005",211,"47876.47877.2005.211","ADI",18,12,"AKB",-20.4764189189189,-0.515405405405405,50.3797972972973,0.308053947614373,0.682231007478127,-1.25942760942761,-2.87114478114478,-3.00666666666667,15.9403703703704,-12.522835016835,2.57289562289562,-9.09434343434344,8,2,2
1504,"M","SU","2005",263,NA,"JCO",12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2341,"F","AG","2005",164,NA,"CLS",14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505,"M","AG","2005",176,NA,"CLS",25,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505,"M","AG","2005",184,NA,"CLS",26,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505,"M","AG","2005",232,NA,"CLS",20,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505,"M","AG","2009",200,NA,"SEM",25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505,"M","AG","2009",219,NA,"SEM",11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505,"M","AG","2009",226,NA,"SEM",11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505,"M","AG","2010",66,NA,"KAR",19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505,"M","AG","2010",150,NA,"FES",28,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506,"M","AG","2005",225,NA,"CLS",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507,"M","AG","2005",173,"47891.47892.2005.173","ADI",17,14,"AKB",-2.15641891891891,-0.515405405405405,25.3397972972973,0.308053947614373,0.682231007478127,1.67057239057239,-2.07114478114478,-3.00666666666667,-8.96962962962961,-8.82283501683502,1.36289562289562,4.89565656565656,6,1,1
1507,"M","AG","2005",201,NA,"CLS",25,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507,"M","AG","2005",218,"47891.47892.2005.218","ADI",16,17,"AKB",-12.6064189189189,-0.515405405405405,16.3297972972973,0.308053947614373,0.42212123828476,-0.459427609427611,-1.54114478114478,-3.00666666666667,7.41037037037038,-7.22283501683502,1.37289562289562,-3.77434343434344,12,2,2
1507,"M","AG","2005",225,NA,"CLS",18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2342,"F","AG","2005",166,NA,"CLS",30,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2343,"F","AG","2005",173,"47897.47898.2005.173","ADI",28,7,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308632621226841,0.682807759862897,-1.13942760942761,-1.14114478114478,-3.00666666666667,10.4503703703704,21.137164983165,-2.37710437710438,-7.68634343434344,10,1,1
2343,"F","AG","2005",177,NA,"CLS",30,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2343,"F","AG","2005",211,NA,"QF",30,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2343,"F","AG","2005",240,"47897.47898.2005.240","ADI",29,10,"AKB",-20.4764189189189,-0.515405405405405,-44.0402027027027,0.308733809882859,0.682908612829108,-1.52942760942761,-3.81114478114478,-3.00666666666667,60.4503703703704,-17.962835016835,-3.38710437710438,-13.8243434343434,0,2,2
2343,"F","AG","2008",186,NA,"BJD",28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1512,"M","AG","2005",178,"47919.46928.2005.178","ADI",7,10,"AKB",63.5135810810811,-0.515405405405405,-32.1802027027027,0.308053947614373,-0.239189345797353,-0.059427609427611,-0.611144781144782,-3.00666666666667,2.04037037037039,3.54716498316499,1.20289562289562,-4.43434343434344,3,1,1
1512,"M","AG","2005",220,"47919.46928.2005.220","ADI",14,13,"AKB",-3.49641891891891,-0.515405405405405,-23.8502027027027,0.308053947614373,0.365511471412803,-1.39942760942761,-3.81114478114478,-3.00666666666667,48.3003703703704,-17.962835016835,0.87289562289562,-13.9943434343434,0,2,2
1515,"M","AG","2005",168,NA,"CLS",19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1515,"M","AG","2005",182,"47931.47932.2005.182","ADI",21,6,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308053947614373,0.682231007478127,-0.859427609427611,-3.54114478114478,-3.00666666666667,35.6503703703704,-6.99283501683502,-2.08710437710438,-10.9643434343434,17,1,1
1515,"M","AG","2005",229,"47931.47932.2005.229","ADI",23,8,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308053947614373,0.682231007478127,-1.25942760942761,-3.81114478114478,-3.00666666666667,56.7703703703704,-17.962835016835,-2.11710437710438,-13.5543434343434,13,2,2
1516,"M","AG","2005",173,NA,"CLS",26,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1516,"M","AG","2005",240,NA,"CLS",26,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2344,"F","AG","2005",166,NA,"CLS",17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2344,"F","AG","2005",173,NA,"CLS",14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2344,"F","AG","2005",181,NA,"CLS",20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2344,"F","AG","2005",194,"47943.44968.2005.194","ADI",16,16,"AKB",17.4335810810811,0.0845945945945954,-31.2902027027027,-0.278646288304375,-0.568448783502043,0.860572390572389,-1.54114478114478,9.78333333333333,-27.5796296296296,-5.35083501683502,-2.70710437710438,7.09165656565656,15,1,1
2344,"F","AG","2005",207,NA,"QF",3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2344,"F","AG","2005",242,"47943.44968.2005.242","ADI",18,18,"AKB",2.23358108108109,-0.515405405405405,-7.66020270270271,0.308675990680657,-0.466530965951647,-0.319427609427611,-3.54114478114478,3.52333333333333,-18.2496296296296,-11.362835016835,-0.78710437710438,-1.85434343434344,7,2,2
2345,"F","AG","2005",168,NA,"CLS",29,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,"F","SU","2005",166,"47984.47985.2005.166","ADI",21,10,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.278199284287964,0.652479005553807,-0.729427609427611,-2.34114478114478,-3.00666666666667,-2.10962962962961,25.539164983165,-1.63710437710438,-9.78434343434344,0,1,1
509,"F","SU","2005",177,NA,"MRG",28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,"F","SU","2005",211,"47984.47985.2005.211","ADI",23,17,"AKB",-12.2664189189189,-0.515405405405405,-44.0402027027027,0.308979455651161,0.683153444000466,-0.069427609427611,-2.87114478114478,-2.86666666666667,-1.34962962962961,-8.24283501683502,-1.75710437710438,-5.01234343434344,3,2,2
509,"F","SU","2005",212,NA,"KTF",29,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,"F","SU","2005",263,NA,"JCO",15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,"F","SU","2005",268,NA,"ADI",13,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,"F","SU","2005",170,NA,"JCO",11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,"F","SU","2005",191,"47988.47989.2005.191","ADI",17,13,"AKB",3.45358108108109,0.884594594594595,-33.7702027027027,-0.700129501439828,-0.554789007519168,1.00057239057239,-1.41114478114478,-3.00666666666667,22.9503703703704,-8.75083501683502,-2.10710437710438,-2.98434343434344,12,1,1
510,"F","SU","2005",203,NA,"KTF",17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,"F","SU","2005",250,"47988.47989.2005.250",NA,NA,NA,"AKB",-12.2264189189189,-0.115405405405405,-31.9002027027027,-0.317808958386214,-1.68239213580888,-0.459427609427611,-3.41114478114478,-3.00666666666667,38.5603703703704,-14.998835016835,-2.03710437710438,-10.8643434343434,9,2,2
511,"F","KL","2005",145,"47990.47991.2005.145",NA,NA,NA,"AKB",28.8735810810811,-0.315405405405405,-38.3602027027027,0.196794908297265,-0.752187867236993,-0.059427609427611,-2.34114478114478,-3.00666666666667,23.3903703703704,-6.83283501683502,-0.53710437710438,-6.12034343434344,35,1,1
511,"F","KL","2005",157,NA,"ADI",13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,"F","KL","2005",182,NA,"MAW",5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,"F","KL","2005",204,"47990.47991.2005.204","ADI",16,15,"AKB",-2.21641891891891,-0.315405405405405,14.0697972972973,-0.875262947185953,-0.700469034637173,3.94057239057239,-1.54114478114478,10.9933333333333,-20.5496296296296,-10.478835016835,3.52289562289562,8.35965656565656,17,2,2
1529,"M","AG","2010",68,NA,"FES",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2005",261,NA,"JCO",19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2008",58,NA,"AWK",25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2008",61,NA,"RWT",23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2008",64,NA,"SNH",7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2008",77,NA,"AWK",17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2008",79,NA,"RWT",18,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2008",98,NA,"AWK",4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2008",109,NA,"RWT",2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2008",111,NA,"RWT",16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2008",112,NA,"RWT",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2008",120,NA,"RWT",9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2008",137,"48126.62369.2008.137","AWK",3,21,"RWT",59.8380000000001,-1.21454545454546,-32.2361818181819,0.379089623313912,-0.171517586767529,-0.799999999999999,8.09939393939394,-0.498363636363602,-15.9821818181819,2.23309090909095,0.20836363636365,5.72145454545453,7,1,1
1530,"M","KL","2008",200,NA,"JD",11,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"M","KL","2008",281,NA,"JD",13,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2008",74,NA,"RWT",28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2008",77,NA,"RWT",26,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2008",79,NA,"RWT",30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2008",83,NA,"SNH",30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2008",89,NA,"RWT",30,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2008",97,NA,"RWT",13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2008",105,NA,"RWT",30,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2008",108,NA,"RWT",30,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2008",117,NA,"AWK",29,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2008",127,"48132.48133.2008.127","AWK",30,11,"RWT",-30.1967919389979,-1.37244008714597,34.4073583877996,0.426596755586511,-0.997781948800661,-1.08453159041394,-3.37966594045025,-5.98827886710239,-8.43364379084967,-4.03272875816993,2.34699891067538,-5.34450435729847,2,1,1
1532,"M","KL","2008",243,NA,"JD",30,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2009",149,"48132.48133.2009.149","JMC",12,9,"RWT",67.8157575757572,-0.0787878787878765,-35.6757575757582,-1.54846223247059,-1.27503530874202,1.12727272727261,-0.400000000000387,-4.70969696969754,-18.2215151515133,-5.00636363636413,-1.6618181818183,11.1372727272734,0,2,1
1532,"M","KL","2009",188,NA,"MNK",30,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2009",198,NA,"MNK",30,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2009",212,NA,"MNK",30,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2009",224,NA,"MNK",16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2009",227,NA,"DWA",12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2009",235,NA,"DWA",30,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2009",240,NA,"DWA",28,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2010",71,NA,"FES",30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2010",92,NA,"CDS",28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2010",118,NA,"DWA",23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2010",121,NA,"SEM",18,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2010",124,NA,"ZBW",30,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2010",134,NA,"RWT",29,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2010",136,NA,"DWA",16,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2010",146,"48132.48133.2010.146","RWT",30,17,"RWT",-17.1902631578948,-0.410526315789475,35.8968421052632,0.303164505735397,0.73644877615732,-1.63290043290043,-2.65627705627706,-6.61727272727273,43.0262337662338,-12.0083116883117,-4.92948051948052,-20.3601298701299,0,3,1
1532,"M","KL","2010",151,NA,"CD",30,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,"M","KL","2010",184,NA,"CD",30,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,"M","KL","2005",260,NA,"JCO",26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,"M","KL","2008",56,NA,"RWT",30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,"M","KL","2008",81,NA,"SNH",24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,"M","KL","2008",83,NA,"RWT",30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,"M","KL","2008",92,NA,"SNH",29,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,"M","KL","2008",97,NA,"AWK",30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,"M","KL","2008",109,NA,"SNH",30,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,"M","KL","2008",111,NA,"SNH",28,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,"M","KL","2008",119,NA,"RWT",28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
